UserId,ItemId
102,1567 1239 2463 490 1755 783 1455 294 2312 868 3118 2055 2193 2551 1861 505 3049 2855 637 358 231 48 2232 698 1956 3237 702 497 2940 280 1137 1873 590 98 2649 2883 423 2474 706 2750 2299 333 3142 2472 501 2933 2555 2072 1318 3145
103,307 2638 2361 1529 1697 545 475 1377 294 971 302 1417 0 2299 1922 2095 1237 760 525 333 3089 2318 266 2167 2741 981 2470 2111 2850 2350 750 2623 431 685 3159 1770 1941 2940 2805 1677 2320 1362 1152 2464 1573 2824 2270 1195 2031 2855
104,1567 3237 1784 2320 1770 2551 454 2470 1520 1939 229 814 2750 48 865 811 1423 3035 2652 2441 2760 2616 1755 2710 2937 497 2398 748 1737 1474 166 950 1936 2463 1102 3014 521 2626 1195 2401 803 1128 770 1292 2537 2555 2986 1868 1983 3073
105,2652 2855 987 2299 1239 2111 115 3229 770 2171 2384 2696 3022 2937 1197 2932 2351 702 266 783 865 2976 1195 385 868 1371 1575 3130 1922 1348 1423 988 2724 796 232 2940 307 1983 3064 2649 2537 275 2312 333 294 1237 490 3237 1973 938
106,842 1295 1324 1365 837 277 1673 1942 3142 372 363 361 2902 1034 938 3206 2977 2208 1197 1828 2521 167 1115 2339 1931 231 1130 1614 1575 1195 2899 402 2928 2444 3079 2142 2291 110 46 593 331 334 939 1119 954 15 669 1317 1189 663
107,3220 637 856 443 1268 3040 1812 954 275 1770 553 1224 2810 471 2217 2977 976 2460 676 876 294 2299 1002 2885 2115 1455 847 465 829 458 2855 2555 2726 319 3124 1635 2805 741 454 3142 1343 1113 2652 981 734 1857 714 167 2455 3150
108,2649 1973 1567 532 2825 1200 91 48 2799 1612 2932 1651 2176 2885 2338 1748 2217 2958 2022 1991 2413 2714 465 43 140 1737 517 2387 490 405 1475 987 1695 1128 865 1180 2855 1197 1474 1818 1871 1936 2914 2616 2750 655 1238 1040 241 748
109,1224 231 2631 1325 319 2887 1861 3210 836 1002 1268 2297 1299 1686 1964 2866 1015 2089 2113 91 394 2550 2889 2841 405 1240 1432 1006 1129 2959 1895 629 734 2306 553 710 1383 1269 337 692 155 2385 2648 613 2406 2182 1336 119 2652 1117
110,3178 702 465 1200 2463 2537 1386 2312 2940 1770 273 412 767 2320 1348 333 2024 2726 2855 1784 2039 2514 517 1956 2470 2541 231 1465 2299 18 609 2652 840 1949 783 1474 1197 2351 505 1443 3118 697 3032 968 3209 770 2750 1889 100 496
111,333 3178 2039 2514 3032 1198 412 2549 1889 2536 1575 2464 3229 2312 1185 2031 2622 84 697 3078 2299 1034 1348 2547 2537 1218 505 968 2831 1023 3071 3013 865 1053 496 1616 2706 712 702 1048 465 1197 275 2108 2024 2885 273 1861 494 307
112,333 2940 1185 750 3032 2464 3178 1417 2885 2299 1348 465 2022 2312 2537 865 1770 1386 412 1197 2514 702 1200 329 275 2320 1195 1193 2031 2350 2351 3229 2190 2144 2460 1198 1949 697 2855 505 770 1868 294 307 1465 2652 1474 2841 1889 2810
113,275 2455 2537 505 3142 1195 1770 1455 637 2885 2470 465 2977 294 490 2652 2464 2855 1325 2651 3220 655 384 1197 2117 2474 2350 2312 976 2971 2173 988 1784 2193 3031 1871 2299 981 2805 1861 783 1755 2940 358 2946 3241 938 2392 2810 147
114,1195 2006 865 486 2977 2115 490 1871 1784 2470 1868 719 714 2885 2537 1614 783 706 358 637 676 465 1896 275 1755 2652 3241 1365 334 2455 1185 3186 2521 13 2320 2902 1002 458 571 3237 3040 3220 1224 1797 91 294 1386 2464 988 2022
115,1474 2470 2652 1200 2885 2977 1770 3241 2350 505 2320 231 954 1386 1197 358 91 490 938 856 2022 2351 1185 2474 465 3142 987 2182 3220 2855 275 1868 719 100 2431 706 1106 2546 2464 655 2115 964 1325 1784 2312 2841 553 1117 1224 405
116,1224 1474 825 319 1002 2977 3241 1154 1054 2811 676 1896 1797 2957 1975 2631 1317 458 335 1686 2129 2841 2887 655 2193 836 358 2413 1117 1129 2652 2930 2546 1432 2885 1964 3142 629 751 1200 2262 1197 1386 2959 1240 692 2217 865 2351 876
117,100 2976 3014 2398 803 865 3049 2933 2595 1651 2111 186 644 1695 490 517 1254 2384 292 2080 275 2147 1147 2464 91 1706 2488 1964 1681 2944 3059 1026 2351 1714 3220 1128 1402 1423 2182 987 3241 2541 532 1455 147 1290 2217 1737 1193 3209
118,471 1195 1575 1871 2350 170 1197 1200 655 842 2652 1386 2885 2022 1770 231 2726 1295 465 2173 2455 2470 865 1365 2320 3186 1349 443 2977 856 277 837 1474 1868 719 275 2464 2006 2902 372 1614 2921 2537 1942 3241 2351 1185 1673 346 1857
119,553 677 3150 2810 734 1861 2217 3189 651 405 1941 1268 2805 2385 598 954 2977 2193 163 98 545 2182 3142 1213 1048 829 876 1195 231 2225 335 1325 2651 2115 1349 1871 1613 1152 1873 2809 2921 2380 1804 2887 2350 458 1896 2499 490 1317
120,1336 1474 2115 2546 856 505 2631 825 458 1861 358 714 1686 2392 319 2811 2841 2193 335 1054 2129 1317 2887 2217 655 3142 1975 1470 1185 1755 836 1895 3150 2885 2406 91 2164 1299 2297 1383 734 1797 553 2805 1964 1386 1200 405 2312 905
121,1853 571 1130 2521 1195 910 13 706 439 1871 3186 1720 2786 170 2455 593 361 3142 1119 2977 1197 369 3077 1034 1349 2902 192 1575 1295 3223 3037 2899 334 856 39 1857 1812 3079 2291 71 1521 1745 1307 1156 1298 2307 277 938 363 847
122,1001 1556 593 2527 1496 1614 443 836 971 1474 1765 1770 2977 1594 2470 1915 2638 3162 2845 865 1219 1853 1200 954 450 939 1152 3046 905 1896 856 988 2350 2330 2031 613 328 2455 3186 2398 3220 1868 2893 275 1209 2879 384 1203 2885 2822
123,3078 2547 1793 333 697 3178 2536 1193 898 2039 3032 2013 412 2549 2403 1786 859 3248 84 918 639 18 2823 1693 2814 1023 3209 2180 1198 2031 2622 329 2312 2190 3022 85 2831 427 770 226 1923 1336 273 496 457 3229 1956 2514 968 1677
124,1474 231 1896 2811 2115 319 2887 3142 3241 335 825 2217 1224 1317 2474 655 2631 987 2196 1797 714 1002 91 458 1964 1195 2546 358 1386 2855 2959 3210 2164 1197 2262 2464 2129 676 2470 2022 2652 1770 1432 706 876 243 471 553 865 2193
125,1268 2320 1770 1213 2022 2810 1200 465 2652 2350 1941 2299 1197 2464 1195 865 2726 2651 2855 490 294 2537 3189 1185 2312 2940 2217 1348 1956 1048 2805 275 1474 517 266 1868 2541 405 333 702 1922 719 505 1193 1812 307 2380 100 938 697
126,1575 2652 2726 2885 2977 505 1861 1941 2651 1567 865 1386 553 346 954 3241 231 115 2022 655 358 719 2163 2537 1964 1152 1868 1197 2805 938 1975 2551 2398 1185 1797 294 2385 1325 783 275 2351 2111 3220 1048 2499 2464 405 751 48 2661
127,1260 2940 485 3032 3229 2039 697 2547 1429 2497 2823 2278 1302 968 329 2645 1417 1949 1218 333 3026 770 1336 639 307 3178 2536 1013 2783 496 2108 1693 1756 2013 1793 3078 2514 2222 465 2100 412 2312 1662 1193 2359 2537 2190 749 2885 898
128,1923 1922 266 2850 1465 3148 945 3022 2602 870 596 748 255 2770 1237 2464 2222 770 1818 1193 2616 3178 2039 1358 1410 2024 2754 18 2351 333 470 1875 2299 1185 926 277 2318 85 1737 551 230 942 2470 2312 2726 2940 3080 251 2361 2108
129,1941 163 553 1055 1152 1362 98 677 3189 2380 1984 1804 64 2934 1377 2565 1852 405 2128 1549 2182 1034 712 2299 1475 475 294 2499 981 1770 958 2193 1684 2072 2931 1957 815 1575 1195 776 126 1162 2869 1200 1951 2350 731 115 755 2638
130,1197 2885 1195 465 1200 1575 2652 2855 2726 3142 2470 2299 2320 1770 471 1307 1857 2464 457 1034 2537 865 505 1474 1295 2455 1868 1942 1156 517 719 2977 3241 231 1812 2750 2127 2312 1031 277 1956 945 697 2541 1871 655 100 702 490 1185
131,2652 1348 275 2312 2350 1681 719 1474 3078 2024 1868 266 2299 3178 2463 2855 231 987 521 767 1455 3118 698 2810 697 1991 1567 938 1336 2171 457 1195 2805 255 417 2750 2875 2039 2193 505 1060 3241 3032 2108 1241 1239 1034 2616 2651 803
132,275 865 1455 1200 719 1575 1868 1185 333 2299 465 1681 1030 2312 1770 1386 2928 2455 2470 2117 2940 2320 1231 1195 2022 981 2885 2463 1197 697 2351 1048 637 3118 706 698 799 1348 294 2726 457 2652 2805 2651 471 1193 1307 2380 505 384
133,3178 1198 2039 3032 333 1949 2403 1662 2940 1586 3078 2536 2514 518 702 2024 2464 1185 2013 968 2547 2180 1693 1677 663 1465 639 2312 1417 494 812 3139 1405 1193 697 496 1348 117 2814 457 3026 2299 1793 275 1673 799 221 898 1059 427
134,2022 465 1200 2652 2541 115 3209 2398 521 346 2937 2855 380 48 1060 1239 1290 2696 1193 2351 2359 3049 1423 2932 470 2986 1195 280 1498 423 865 1973 2111 2649 2463 988 1371 2888 2299 3064 957 702 1575 2176 232 1695 1579 1714 796 2537
135,1324 2913 1603 1942 1031 1501 46 1034 2299 1735 1900 1423 1307 1573 72 1300 385 2101 277 808 2563 3205 672 1233 117 1734 2127 3041 2384 1456 1563 723 814 2750 233 2885 162 1443 2351 457 465 3182 739 1367 2198 2928 1812 1237 471 1505
136,1465 2541 2320 2464 2351 1197 2179 1200 100 865 1185 2312 2754 2537 1770 2940 275 770 1193 697 3209 1575 596 470 255 1722 803 1868 1737 457 719 2616 3178 2463 3148 1681 2299 1498 748 1443 706 1784 2171 333 1195 2024 2435 1567 1336 3078
137,331 422 863 2127 296 1290 128 845 2351 272 14 1197 3182 924 2011 4 2088 2807 589 1343 2299 596 957 2208 2086 1498 2645 1031 2750 176 706 1505 3037 3041 2508 945 644 654 1071 814 517 2844 1529 46 1295 3229 117 2393 2652 2411
138,2393 945 2964 1498 1643 2343 2754 1060 2179 1386 501 957 1942 1956 521 2750 644 2652 1857 1290 3233 720 1348 942 1990 2855 1135 465 1922 2825 361 1443 1156 868 938 2405 1714 2208 1812 398 296 2757 232 645 2470 2602 1034 2937 3039 251
139,1455 2537 1681 1868 2128 1812 573 2464 496 637 1352 1684 1200 1648 505 1407 1116 3231 358 2193 1949 92 2392 780 1474 2514 384 3178 2030 333 2460 2149 2940 1734 2833 2024 3220 698 2928 2645 2474 1803 2206 762 465 1213 1307 1497 2007 1156
140,1871 1575 842 3186 2006 231 2902 275 2977 1474 2299 486 1295 1156 2855 384 2885 1034 465 2470 1307 2971 1115 847 2661 3220 2320 2726 2173 2805 3079 714 294 2652 2022 938 2464 1812 1386 346 1185 1056 981 3241 2795 277 1861 2312 1784 988
141,2940 2464 496 1197 2312 333 1185 1949 2537 2885 3229 865 756 1386 465 2299 3078 275 231 2022 2351 412 1193 1868 770 1200 505 938 1693 697 273 2024 2455 1417 2536 1812 457 1474 2541 1505 2031 2651 1405 1156 945 1889 494 2547 1307 1455
142,2885 2855 2750 1386 3158 1443 2127 296 644 259 517 745 1290 1818 2652 1197 988 2726 1857 2470 814 2198 3209 2320 1784 491 770 1200 2464 1770 2841 485 2541 1956 1567 2384 1800 1942 1159 3142 1517 470 609 803 2002 1195 2645 2299 2757 468
143,964 1239 115 497 2551 2726 2933 2875 2649 3014 1784 2986 2428 1864 2932 2398 2810 423 454 2325 1289 2338 1254 2488 1941 3049 2147 2080 2182 1964 2044 1695 2885 2595 1040 2176 603 186 1386 2022 765 1292 532 465 2585 229 1591 91 2217 3189
144,2262 3142 3241 2173 122 2652 1006 2474 2115 1224 2546 2470 1159 128 3210 2088 2631 319 1770 2651 2464 710 1470 2217 2455 1861 1797 2225 259 2350 1054 865 2127 335 1195 702 714 2957 1517 1117 275 2312 1185 1686 836 2392 1755 1812 1942 2129
145,987 2413 954 1117 2196 405 1975 2631 1432 2129 856 3241 2930 231 1575 1861 2810 1470 692 553 2887 938 1386 1224 3210 2811 1088 2885 2546 1317 829 3150 2652 2841 1299 358 394 1596 2470 1200 1755 702 1383 2316 505 2320 3189 1137 734 1054
146,1268 1770 2810 1195 2217 954 490 2726 719 2546 243 3220 2470 2537 454 2431 1861 1784 2320 1964 231 655 91 2811 275 2885 2182 1129 553 505 115 147 465 1681 1975 2966 1567 1088 1755 938 2398 2022 1455 2977 2115 319 346 964 734 2661
147,465 2022 1197 938 2885 1455 2537 1868 1681 3209 697 277 2351 1923 1673 609 2455 2024 1195 231 471 505 1812 3142 770 417 3181 3037 2541 1857 2750 663 2470 2652 333 1693 637 1241 2066 1348 296 1949 2514 167 2179 2977 3127 968 2117 2339
148,1242 2952 954 905 2563 1731 443 2811 1706 2522 2767 1044 1896 1317 1620 1129 91 958 1452 2977 940 2173 2115 1349 2879 2044 756 335 987 1871 1680 625 847 1195 2431 1781 1292 1034 655 1728 2921 1197 2700 1399 2684 2971 142 2529 1325 192
149,593 1521 443 13 842 3142 1871 2977 571 919 545 847 486 1349 490 1048 505 1130 2810 346 2661 905 856 2651 1575 2291 3077 2879 1861 1034 655 1915 1556 598 971 590 954 2307 1119 845 2809 1020 2855 2902 2470 1496 2869 1941 328 1781
150,2464 1200 2537 465 1386 1868 2885 1348 231 505 1770 2022 2470 2320 702 1197 1268 1195 2726 2299 1949 2855 2514 2351 3078 697 2652 1784 1956 706 1465 471 1755 2455 2182 457 1325 294 3142 1861 358 2350 490 2463 2117 2193 3118 637 1213 1648
151,1575 1200 2537 275 1770 719 1195 637 505 294 1455 1185 3040 783 1474 981 2845 490 3031 2464 2971 465 1681 2885 471 231 2117 443 1268 2312 2455 1715 2320 1567 1784 1684 2022 1812 976 2726 1386 1861 2940 2966 988 741 2463 2810 454 706
152,836 751 2113 2297 710 2262 1797 1054 2164 1975 319 1129 335 1006 2431 825 3241 505 3142 1154 2196 2959 2631 2217 2225 2129 2841 938 2546 1964 1317 215 2115 1474 1224 539 1117 1432 1861 3210 1325 1240 655 1596 1575 2316 2648 613 337 244
153,486 471 847 1195 334 2521 3186 2661 1325 1861 571 294 2527 1521 1720 2455 231 1684 1365 1298 939 1765 2174 2685 3142 593 842 1795 706 585 1496 1474 3040 2795 1868 976 1119 1613 2193 1268 2977 358 2651 1715 458 865 1130 2006 1556 167
154,1132 2971 3031 2070 741 3220 2525 1418 1715 2521 1353 847 2117 719 2283 490 1207 151 1012 147 294 981 2476 1474 1365 1195 1575 2527 854 1226 1170 965 1684 275 437 1840 676 1585 243 1617 486 1837 3046 525 505 3176 2795 384 895 300
155,702 333 1465 1193 2339 2940 1424 1185 412 2312 494 1575 385 275 1949 176 1336 2179 277 918 3037 3209 15 1200 2541 273 2007 2754 1307 750 2537 1505 1237 88 3139 830 3078 3026 2463 968 609 417 706 1357 1586 2470 1889 496 1189 2144
156,266 2350 1106 3241 2320 1197 2652 2885 479 987 1575 294 2688 2726 1470 2351 803 490 1195 553 1268 1722 2651 91 1137 938 2431 2977 3059 505 1770 1048 1558 3145 100 2850 2262 2810 1956 3142 1498 2361 2957 3039 1990 1804 1046 1474 192 2855
157,3189 545 2350 294 2111 2810 553 98 2958 2638 1048 2320 307 525 1770 2299 1268 266 1922 1362 1152 2380 3118 1377 964 333 1195 3236 2385 2193 1475 1861 1200 981 677 270 0 1804 1386 2652 1529 1697 2217 465 1558 971 958 1237 2726 712
158,2885 2464 1197 2726 2855 1193 2652 1455 3178 1784 2514 333 1156 1567 706 1922 490 2460 1034 117 3241 496 1325 1307 3142 770 167 2455 1857 2474 637 1755 1196 294 2651 2878 2546 2977 644 2463 157 1336 3032 2724 2115 2171 1949 3037 2182 273
159,954 836 751 1154 1002 1896 2297 2431 319 825 1054 1975 905 2113 2196 2959 2631 1317 3210 335 2546 1224 91 1861 505 938 1474 2115 458 231 676 1964 2129 358 2262 2474 1797 3241 2217 2930 2648 539 2957 1895 1299 1432 613 1268 710 155
160,2325 2338 2883 2488 2585 2696 765 2044 2932 1239 1591 1292 2472 2401 1128 3218 62 1088 100 229 868 603 1967 140 2227 1784 3049 3052 523 803 2507 2478 2652 91 1770 3175 2726 779 2802 2320 2423 43 2825 1280 2544 2944 1714 532 1306 3059
161,677 266 3189 98 2958 1362 1922 294 2320 307 2805 2350 2850 525 958 1529 2638 1034 1770 2361 1213 2385 2299 1152 545 431 1237 2318 2270 981 2885 2193 971 302 270 475 2182 1697 2652 1386 1861 2741 949 1137 2217 1048 2022 2726 333 1200
162,1567 454 1195 2472 443 1770 706 1575 1871 115 2464 2455 275 2885 486 1365 2055 1290 2726 2022 2044 277 2551 1185 1474 2521 170 3186 3237 100 1386 770 2066 1307 2986 1088 2338 2384 1673 1423 231 13 3142 2652 988 280 384 938 2460 361
163,1195 505 1575 486 443 1200 490 1614 1871 1197 1474 13 571 2470 865 2521 465 2652 2855 231 2902 334 2537 1868 2661 170 3241 593 1720 2006 2022 988 1521 2726 294 275 384 454 2351 1325 1001 346 938 719 2464 2320 1185 1365 919 1533
164,170 1349 655 842 2521 2638 475 1614 1765 335 2977 3079 856 1242 837 1130 486 954 1317 334 0 1496 598 1804 2470 905 2193 384 2333 2182 2339 2652 1941 571 294 1770 1054 1797 1200 401 2142 704 1412 964 1896 2885 2795 2217 1474 1197
165,2320 2350 2726 1770 1200 2937 2022 1239 803 1784 465 865 1567 1474 1197 1195 1575 3241 2111 517 964 2688 987 2541 1956 2537 275 115 1348 454 1722 1818 1268 2464 490 501 505 719 346 706 1868 988 702 91 2551 1714 2428 1443 2750 48
166,1200 465 1386 2022 1770 2320 1197 2726 2350 2299 2652 865 1474 2464 505 938 231 2810 719 2182 275 2805 3142 2537 1941 1034 2217 471 1443 1868 1861 706 517 1784 2750 3241 1156 553 1567 1307 490 100 2312 1213 2651 644 1325 2977 2541 1193
167,3210 1975 2196 2631 2811 1224 2164 1432 1861 1686 335 2546 2413 1299 987 2977 876 2889 2406 3150 938 1474 394 231 2316 2113 2217 358 1575 613 905 829 714 539 243 1383 2193 2648 2305 2392 337 1015 1415 990 1087 1006 655 2362 2970 2499
168,1268 1195 2977 938 505 231 2217 2299 553 1474 2651 2193 1325 1770 3142 2350 734 2182 2885 2855 1197 2385 471 3241 490 1048 1896 876 2431 655 1156 294 865 1871 358 405 2638 2474 335 2811 2320 905 443 465 706 2652 1386 458 981 714
169,865 1200 719 2537 1681 1868 1195 1455 2464 2312 1474 2885 637 2805 2022 1156 1386 2380 2651 2117 698 2514 1048 938 1307 2940 3220 2726 2351 2007 3040 976 2470 1295 443 2320 486 2902 1755 490 2845 457 294 2997 1407 1193 2193 1784 2115 1034
170,2152 2529 1621 3008 2087 1127 840 240 1022 2466 1837 1196 869 1226 147 3032 865 1681 157 275 2039 3220 3124 1558 1984 2117 2338 719 1936 2190 1429 885 3178 1057 2619 1032 490 2537 1575 1662 1455 1868 698 2767 1200 1474 1784 3040 412 2128
171,2350 1770 1197 1575 1195 1268 100 2464 865 2537 3241 803 938 1474 2937 2651 2312 505 706 719 2810 275 3142 3209 231 1784 1737 490 964 1371 1193 521 1443 1567 1106 471 2940 2875 2217 1681 2111 945 2977 697 266 457 1213 596 1812 294
172,465 1386 1197 2885 2351 2464 2855 1857 517 1956 457 2299 2750 1307 1942 702 1200 2541 2312 1348 2940 609 1193 1673 1575 945 277 380 3209 697 1812 770 2537 1800 2652 987 2127 865 2726 117 1295 644 2320 706 491 1290 2470 1770 1868 417
173,1575 954 856 2885 2977 2115 1386 1200 1861 2464 358 2546 865 1197 2841 1185 2470 2022 2193 1336 3142 91 1770 465 458 1896 655 2537 275 714 2320 2855 319 2351 2217 1154 2631 2726 676 719 1868 1686 825 2940 702 2959 2182 1002 335 2811
174,3189 2193 1213 2217 1770 2320 1804 2651 2350 2385 1200 2380 1048 294 1152 1474 231 1362 2652 2726 981 865 1386 598 1195 1055 2299 505 876 1034 3241 651 2474 275 465 1185 964 3142 2022 719 490 1197 2537 266 1558 2958 2855 2464 1325 2312
175,2885 2022 1575 865 2464 1348 1868 1185 505 2855 2299 2652 2940 2455 231 517 1956 1193 3241 770 2463 1455 1156 457 1465 1034 1681 3142 637 3041 384 3220 697 1784 277 1857 783 2222 2031 2971 2117 1443 2024 333 3178 1818 296 2460 644 2030
176,1200 2652 865 1185 2841 1348 706 697 1770 1307 1474 1195 505 2940 1868 1034 719 945 2127 471 770 1156 1812 3078 277 1681 1923 2179 609 117 1290 1784 3037 2977 1465 2455 1567 814 1922 521 470 3178 2514 2757 333 255 2024 1268 1800 663
177,1871 1195 2115 2299 1200 1197 1365 275 865 1185 842 981 719 2885 2855 1770 457 2320 1386 294 465 384 2537 1614 1681 1474 938 2193 1307 2312 1868 2022 1156 1455 2726 1115 277 588 333 2006 1765 2652 1673 486 1923 98 1189 2514 2638 117
178,259 84 2940 2031 422 1656 128 2527 465 2351 988 1715 706 2661 2455 2979 863 313 2537 2855 1218 1386 2464 1575 2022 294 1197 2470 2086 968 3142 2645 1770 2823 865 2299 486 847 496 2845 2359 2312 2119 1474 2977 13 2783 275 2841 2652
179,865 1200 1812 275 1195 719 637 2885 1575 2351 2312 1474 1185 2940 988 1770 3220 496 2845 505 1197 1135 1386 471 1715 1681 2738 384 2661 2645 783 490 3231 3040 2117 976 1193 2855 2652 2971 2470 2299 3031 1369 968 231 706 697 2455 515
180,1575 865 2464 2537 1197 1770 2470 2351 1185 719 1348 1474 1195 938 2350 1193 231 697 1455 988 100 471 3078 333 2463 945 457 1465 637 1034 490 1268 3241 783 1722 2841 2179 294 2117 2031 1156 3178 2971 2977 1106 2514 2845 2024 3220 1857
181,1770 1200 1575 2652 443 1720 3186 2638 3142 505 1130 2320 2726 2976 2937 1001 486 1614 2006 1567 294 454 1941 847 115 2182 2537 3241 2786 1556 1365 637 423 1602 3220 231 2299 719 2351 275 2921 2176 1651 1706 328 2464 644 2696 1295 553
182,1195 865 275 1868 2464 2940 1185 719 2455 2312 1197 294 1681 1474 2299 2351 637 697 3040 2470 2651 2527 2031 2174 457 3176 1812 2726 2320 2902 333 2350 702 1193 2007 1307 938 1348 3031 783 1949 2977 2463 117 3220 2206 2117 1673 1407 1034
183,1200 2652 100 3209 521 2855 1348 865 770 1784 1575 2537 1443 1193 1737 748 2312 2299 1060 2940 706 945 2616 988 609 2171 1239 255 1922 2875 964 868 1474 1868 719 296 1498 1106 2182 697 1800 2398 783 2179 1357 380 3229 490 3142 454
184,1386 2885 521 2464 465 100 2470 2754 1185 2350 2652 2616 1737 1193 865 1237 2855 1770 3209 1575 266 2312 1922 275 770 2875 3130 803 2537 1681 3148 2940 1991 2299 1443 2435 2937 1474 719 1498 1239 333 2182 231 868 457 1268 609 1567 2688
185,505 1195 2455 1307 1673 486 277 3186 1871 3142 1614 2066 1505 842 1325 117 2222 465 231 1156 2464 1868 275 1365 1200 2537 2997 865 443 2514 1923 1424 2022 2928 2885 2312 1185 2940 938 3079 719 1857 1130 1324 1942 2174 1765 2006 2521 939
186,294 2350 465 1200 1770 2022 865 2537 2299 2652 706 1868 2464 1474 2726 1715 2940 275 2455 2312 2651 3142 1614 1812 719 2845 3241 231 988 346 2031 1156 2977 2810 443 2645 100 3040 384 2976 1784 1106 637 697 1290 525 2937 1048 1871 2398
187,2173 842 3186 1871 2521 170 1195 505 2444 655 1614 2902 1857 593 1575 2350 1533 1307 486 545 1942 3241 1325 1365 910 1853 1349 2855 334 3037 1680 2115 856 231 277 2127 2879 167 13 571 331 1156 1006 3079 837 954 1720 1115 1130 1343
188,1455 3031 496 865 2971 637 275 2117 2464 2463 2940 783 2312 1575 417 1185 3092 1761 2845 1681 3040 2030 465 1812 1949 1770 988 1958 1135 1474 2791 697 2024 1193 1881 1399 2283 3231 780 3220 3181 2966 2351 2862 1648 2299 1352 1023 2885 505
189,1200 2652 3209 100 938 987 2350 2750 1956 1567 1268 2464 2541 2351 1474 1197 1575 865 91 1195 964 2163 803 1818 115 2937 2217 2182 1239 2616 1964 2841 346 1193 490 2198 1737 1088 3241 2551 380 1185 2111 521 2299 2537 2976 505 1290 491
